num_leaves,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9
"(0:7021545.655292467,((1:5840425.5318927,3:5840425.5318927):1170212.7659530002,2:7010638.297845701):10907.357223362807):0;",0.0,5840425.5318927,5840425.5318927,1.0,1170212.7659530002,7010638.297845701,1.0,7021545.655292467,10907.357223362807
"(((0:5393617.0212561,1:5393617.0212561):7422.705443588815,2:5401039.726575221):6433.011384018108,3:5407472.738277324):0;",0.0,5393617.0212561,5393617.0212561,2.0,7422.705443588815,5401039.726575221,4.0,6433.011384018108,5407472.738277324
"(((0:9567375.886133857,1:9567375.886133857):725177.3049972444,2:10292553.19145025):786648.3804225427,3:11079201.574425986):0;",0.0,9567375.886133857,9567375.886133857,2.0,725177.3049972444,10292553.19145025,4.0,786648.3804225427,11079201.574425986
"((0:7872340.425502,(1:6989361.7021011,2:6989361.7021011):882978.7234009):370212.76595604,3:8242553.19145804):0;",0.0,6989361.7021011,6989361.7021011,1.0,7872340.425502,882978.7234009,4.0,370212.76595604,8242553.19145804
"((0:11978723.4042098,1:11978723.4042098):1897872.34041832,(2:9670212.7659207,3:9670212.7659207):4206382.97870742):0;",0.0,9670212.7659207,9670212.7659207,2.0,11978723.4042098,11978723.4042098,2.0,1897872.34041832,4206382.97870742
"((0:6936170.2127396,(1:6106382.9787002,3:6106382.9787002):829787.2340394):293613.8775520758,2:7229784.090398059):0;",0.0,6106382.9787002,6106382.9787002,2.0,6936170.2127396,829787.2340394,1.0,293613.8775520758,7229784.090398059
"((0:9659574.4680484,2:9659574.4680484):34544.16807433682,(1:7319148.9361424,3:7319148.9361424):2374969.699990975):0;",0.0,7319148.9361424,7319148.9361424,0.0,9659574.4680484,9659574.4680484,1.0,34544.16807433682,2374969.699990975
"(((0:2319148.9361614003,1:2319148.9361614003):3364361.702114875,2:5683510.638276275):607978.723401945,3:6291489.36167822):0;",0.0,2319148.9361614003,2319148.9361614003,2.0,3364361.702114875,5683510.638276275,4.0,607978.723401945,6291489.36167822
"(0:6508038.269124206,((1:6127659.574444801,3:6127659.574444801):253585.79648839807,2:6381245.371252347):126792.89829739054):0;",0.0,6127659.574444801,6127659.574444801,1.0,253585.79648839807,6381245.371252347,1.0,6508038.269124206,126792.89829739054
"(((0:6074468.0850833,2:6074468.0850833):1066489.361698075,3:7140957.4467813745):1278191.4893568452,1:8419148.93613822):0;",0.0,6074468.0850833,6074468.0850833,0.0,1066489.361698075,7140957.4467813745,3.0,1278191.4893568452,8419148.93613822
"(((0:8269503.545713257,2:8269503.545713257):799645.3901033443,1:9069148.93613575):371276.59574327,3:9440425.53187902):0;",0.0,8269503.545713257,8269503.545713257,0.0,799645.3901033443,9069148.93613575,4.0,371276.59574327,9440425.53187902
"(((0:6606382.9786983,3:6606382.9786983):1265957.4468037002,1:7872340.425502):704977.1810611509,2:8577317.606350387):0;",0.0,6606382.9786983,6606382.9786983,2.0,1265957.4468037002,7872340.425502,0.0,704977.1810611509,8577317.606350387
"((0:6223404.2552955,3:6223404.2552955):2521276.5957351,(1:8074468.085075701,2:8074468.085075701):670212.7659549001):0;",0.0,6223404.2552955,6223404.2552955,1.0,8074468.085075701,8074468.085075701,0.0,2521276.5957351,670212.7659549001
"((0:6507092.198911443,2:6507092.198911443):387900.98595597275,(1:4329787.2340261,3:4329787.2340261):2565205.949990252):0;",0.0,4329787.2340261,4329787.2340261,0.0,6507092.198911443,6507092.198911443,1.0,387900.98595597275,2565205.949990252
"((0:7851063.829757401,(2:5425531.914873,3:5425531.914873):2425531.9148844):2959574.4680738603,1:10810638.29783126):0;",0.0,5425531.914873,5425531.914873,0.0,7851063.829757401,2425531.9148844,2.0,2959574.4680738603,10810638.29783126
"(((0:5031914.8935979,2:5031914.8935979):1151595.744676475,3:6183510.638274375):765278.6658481557,1:6948789.304228913):0;",0.0,5031914.8935979,5031914.8935979,0.0,1151595.744676475,6183510.638274375,3.0,765278.6658481557,6948789.304228913
"((1:4138297.8723247,3:4138297.8723247):670212.7659549001,(2:2787234.0425426,0:2787234.0425426):2021276.595737):0;",0.0,4138297.8723247,4138297.8723247,0.0,2787234.0425426,2787234.0425426,1.0,2021276.595737,670212.7659549001
"(((0:3755319.1489219004,1:3755319.1489219004):1510638.2978666,2:5265957.4467885):1991489.36169456,3:7257446.80848306):0;",0.0,3755319.1489219004,3755319.1489219004,2.0,1510638.2978666,5265957.4467885,4.0,1991489.36169456,7257446.80848306
"(2:7466457.759546096,(1:4621401.2308335025,(0:3914893.6170064,3:3914893.6170064):706507.6143590175):2845056.528712593):0;",0.0,3914893.6170064,3914893.6170064,2.0,706507.6143590175,4621401.2308335025,0.0,2845056.528712593,7466457.759546096
"((0:6723404.2552936,(1:4382978.723387601,3:4382978.723387601):2340425.5319060003):2553191.489352,2:9276595.744645601):0;",0.0,4382978.723387601,4382978.723387601,2.0,6723404.2552936,2340425.5319060003,1.0,2553191.489352,9276595.744645601
"((0:7829787.2340128,(1:5031914.8935979,2:5031914.8935979):2797872.3404149):3436170.2127528996,3:11265957.4467657):0;",0.0,5031914.8935979,5031914.8935979,1.0,7829787.2340128,2797872.3404149,4.0,3436170.2127528996,11265957.4467657
"(0:8782978.72337088,((1:5585106.3829575,2:5585106.3829575):2322695.0350975567,3:7907801.4180550575):875177.3049966743):0;",0.0,5585106.3829575,5585106.3829575,1.0,2322695.0350975567,7907801.4180550575,3.0,8782978.72337088,875177.3049966743
"(((0:6191489.361678599,3:6191489.361678599):1542553.1914835,2:7734042.553162101):2829787.2340318,1:10563829.7871939):0;",0.0,6191489.361678599,6191489.361678599,0.0,1542553.1914835,7734042.553162101,0.0,2829787.2340318,10563829.7871939
"((0:7079787.23401565,(1:6499999.9999753,2:6499999.9999753):579787.2340403501):5541489.36168107,3:12621276.59569672):0;",0.0,6499999.9999753,6499999.9999753,1.0,7079787.23401565,579787.2340403501,4.0,5541489.36168107,12621276.59569672
"(((2:5308510.6382777,0:5308510.6382777):2502659.574458575,3:7811170.212736275):285826.94414785004,1:8096997.156352211):0;",0.0,5308510.6382777,5308510.6382777,0.0,2502659.574458575,7811170.212736275,3.0,285826.94414785004,8096997.156352211
"((0:6159574.4680617,2:6159574.4680617):1468085.1063774,(1:6968085.106356501,3:6968085.106356501):659574.4680826):0;",0.0,6968085.106356501,6968085.106356501,0.0,6159574.4680617,6159574.4680617,1.0,1468085.1063774,659574.4680826
"((0:4675117.2308332985,(2:4361702.127643,3:4361702.127643):313415.1027647665):438781.14393450285,1:5113898.374448652):0;",0.0,4361702.127643,4361702.127643,0.0,4675117.2308332985,313415.1027647665,2.0,438781.14393450285,5113898.374448652
"((0:7095744.6808241,1:7095744.6808241):3035256.9191374024,(2:9978723.4042174,3:9978723.4042174):152278.19585048518):0;",0.0,9978723.4042174,9978723.4042174,2.0,7095744.6808241,7095744.6808241,2.0,3035256.9191374024,152278.19585048518
"(((0:3631205.673390457,3:3631205.673390457):4608156.028705893,2:8239361.7020963505):1830851.06382283,1:10070212.76591918):0;",0.0,3631205.673390457,3631205.673390457,0.0,4608156.028705893,8239361.7020963505,0.0,1830851.06382283,10070212.76591918
"(((0:5536118.499978963,2:5536118.499978963):2296821.4382891445,1:7832939.939331938):444050.31010469556,3:8276990.248904718):0;",0.0,5536118.499978963,5536118.499978963,0.0,2296821.4382891445,7832939.939331938,4.0,444050.31010469556,8276990.248904718
"((0:5180851.0638101,3:5180851.0638101):1957446.8085032,(1:5893617.0212542,2:5893617.0212542):1244680.8510591001):0;",0.0,5180851.0638101,5180851.0638101,1.0,5893617.0212542,5893617.0212542,0.0,1957446.8085032,1244680.8510591001
"(((0:8578014.184009956,2:8578014.184009956):1895390.0712693934,3:10473404.25527935):892553.19148597,1:11365957.44676532):0;",0.0,8578014.184009956,8578014.184009956,0.0,1895390.0712693934,10473404.25527935,3.0,892553.19148597,11365957.44676532
"(((0:5617021.2765744,2:5617021.2765744):1840425.5319079,3:7457446.8084823):1670212.7659511,1:9127659.574433401):0;",0.0,5617021.2765744,5617021.2765744,0.0,1840425.5319079,7457446.8084823,3.0,1670212.7659511,9127659.574433401
"((0:4840412.443598628,(1:4595744.6808336,2:4595744.6808336):244667.7624458788):2480853.6819054666,3:7321266.124440264):0;",0.0,4595744.6808336,4595744.6808336,1.0,4840412.443598628,244667.7624458788,4.0,2480853.6819054666,7321266.124440264
"((0:9138297.8723057,1:9138297.8723057):315765.2975519916,(2:5712765.9574251,3:5712765.9574251):3741297.2127517406):0;",0.0,5712765.9574251,5712765.9574251,2.0,9138297.8723057,9138297.8723057,2.0,315765.2975519916,3741297.2127517406
"(((0:9127659.574433401,3:9127659.574433401):2127659.5744600003,1:11255319.148893401):495703.32818960573,2:11751022.478678752):0;",0.0,9127659.574433401,9127659.574433401,2.0,2127659.5744600003,11255319.148893401,0.0,495703.32818960573,11751022.478678752
"(((3:4739269.962747949,2:4739269.962747949):551884.6371255624,0:5291154.598916064):184212.18382908724,1:5475366.782957917):0;",0.0,4739269.962747949,4739269.962747949,0.0,5291154.598916064,551884.6371255624,2.0,184212.18382908724,5475366.782957917
"((0:5861702.127637301,3:5861702.127637301):375066.46393474494,(1:4521276.5957275005,2:4521276.5957275005):1715491.995738162):0;",0.0,5861702.127637301,5861702.127637301,1.0,4521276.5957275005,4521276.5957275005,0.0,375066.46393474494,1715491.995738162
"(((0:5670212.7659359,3:5670212.7659359):222954.00053106766,1:5893166.766998882):195354.46010564064,2:6088521.226572609):0;",0.0,5670212.7659359,5670212.7659359,2.0,222954.00053106766,5893166.766998882,0.0,195354.46010564064,6088521.226572609
"((3:8781914.89358365,(1:6893617.0212504,2:6893617.0212504):1888297.8723332502):1915957.44680123,0:10697872.34038488):0;",0.0,6893617.0212504,6893617.0212504,1.0,1888297.8723332502,8781914.89358365,3.0,10697872.34038488,1915957.44680123
"((0:4106382.9787078,1:4106382.9787078):64707.70941464773,(2:4106382.9787078,3:4106382.9787078):64707.70941464773):0;",0.0,4106382.9787078,4106382.9787078,2.0,4106382.9787078,4106382.9787078,2.0,64707.70941464773,64707.70941464773
"((0:7829787.2340128,1:7829787.2340128):1128384.3744637973,(2:8893617.0212428,3:8893617.0212428):64554.58774443555):0;",0.0,8893617.0212428,8893617.0212428,2.0,7829787.2340128,7829787.2340128,2.0,1128384.3744637973,64554.58774443555
"(0:11227659.57442542,((1:6617021.2765705995,2:6617021.2765705995):2382978.7233952,3:8999999.9999658):2227659.57445962):0;",0.0,6617021.2765705995,6617021.2765705995,1.0,2382978.7233952,8999999.9999658,3.0,11227659.57442542,2227659.57445962
"(((0:4244680.851047699,1:4244680.851047699):1457446.8085051,2:5702127.6595528005):436170.2127643,3:6138297.8723171):0;",0.0,4244680.851047699,4244680.851047699,2.0,1457446.8085051,5702127.6595528005,4.0,436170.2127643,6138297.8723171
"(0:8865957.44677482,((1:5276595.7446608,3:5276595.7446608):1712765.9574403001,2:6989361.7021011):1876595.7446737199):0;",0.0,5276595.7446608,5276595.7446608,1.0,1712765.9574403001,6989361.7021011,1.0,8865957.44677482,1876595.7446737199
"((0:5212427.805299342,(1:4893617.021258,2:4893617.021258):318810.7841477247):446335.09776426136,3:5658762.903169986):0;",0.0,4893617.021258,4893617.021258,1.0,5212427.805299342,318810.7841477247,4.0,446335.09776426136,5658762.903169986
"(0:4773153.927641436,((1:2840425.5319041,3:2840425.5319041):696391.2985079921,2:3536816.830837624):1236337.0978676423):0;",0.0,2840425.5319041,2840425.5319041,1.0,696391.2985079921,3536816.830837624,1.0,4773153.927641436,1236337.0978676423
"(((0:5265957.4467885,2:5265957.4467885):723404.2553164001,1:5989361.7021049):755319.1489333,3:6744680.8510382):0;",0.0,5265957.4467885,5265957.4467885,0.0,723404.2553164001,5989361.7021049,4.0,755319.1489333,6744680.8510382
"((2:3525963.043603623,(0:2904255.3191378997,3:2904255.3191378997):621707.7247848716):24594.62525522569,1:3550557.6691354443):0;",0.0,2904255.3191378997,2904255.3191378997,0.0,621707.7247848716,3525963.043603623,0.0,24594.62525522569,3550557.6691354443
"(((1:1393617.0212713,3:1393617.0212713):2046099.2904177567,2:3439716.311689057):632573.3616997239,0:4072289.6733887806):0;",0.0,1393617.0212713,1393617.0212713,1.0,2046099.2904177567,3439716.311689057,1.0,4072289.6733887806,632573.3616997239
"(((0:3287234.0425406997,2:3287234.0425406997):859042.5531882249,1:4146276.595728925):72872.340425255,3:4219148.93615418):0;",0.0,3287234.0425406997,3287234.0425406997,0.0,859042.5531882249,4146276.595728925,4.0,72872.340425255,4219148.93615418
"((0:4866837.319130442,(1:4734042.5531735,3:4734042.5531735):132794.76627609113):4047909.1318995114,2:8914746.451029954):0;",0.0,4734042.5531735,4734042.5531735,2.0,4866837.319130442,132794.76627609113,1.0,4047909.1318995114,8914746.451029954
"(((0:4648936.1701951,1:4648936.1701951):297040.8868073819,2:4945977.0574280135):281017.3545734002,3:5226994.411682265):0;",0.0,4648936.1701951,4648936.1701951,2.0,297040.8868073819,4945977.0574280135,4.0,281017.3545734002,5226994.411682265
"(((0:5053191.4893424995,1:5053191.4893424995):957446.808507,2:6010638.2978495):1285106.3829738402,3:7295744.68082334):0;",0.0,5053191.4893424995,5053191.4893424995,2.0,957446.808507,6010638.2978495,4.0,1285106.3829738402,7295744.68082334
"(((0:3606382.9787097,2:3606382.9787097):978723.4042516,1:4585106.382961299):925531.9148901,3:5510638.2978513995):0;",0.0,3606382.9787097,3606382.9787097,0.0,978723.4042516,4585106.382961299,4.0,925531.9148901,5510638.2978513995
"(((0:3734042.5531773004,1:3734042.5531773004):634594.7169124822,3:4368637.270196165):1745421.481908261,2:6114058.752104427):0;",0.0,3734042.5531773004,3734042.5531773004,2.0,634594.7169124822,4368637.270196165,3.0,1745421.481908261,6114058.752104427
"(0:4402198.127642847,((1:4106382.9787078,2:4106382.9787078):194373.22010564434,3:4300756.198919828):101441.9291804656):0;",0.0,4106382.9787078,4106382.9787078,1.0,194373.22010564434,4300756.198919828,3.0,4402198.127642847,101441.9291804656
"((1:2840425.5319041,2:2840425.5319041):1004506.4029749063,(0:3202127.6595623,3:3202127.6595623):642804.2753167064):0;",0.0,3202127.6595623,3202127.6595623,1.0,2840425.5319041,2840425.5319041,0.0,642804.2753167064,1004506.4029749063
"((0:4079787.23402705,(1:2851063.8297764002,2:2851063.8297764002):1228723.40425065):542906.4736149582,3:4622693.707429242):0;",0.0,2851063.8297764002,2851063.8297764002,1.0,4079787.23402705,1228723.40425065,4.0,542906.4736149582,4622693.707429242
"(0:4668973.682960981,(1:4494388.762748878,(2:4265957.4467923,3:4265957.4467923):228431.31553104686):174584.9205312515):0;",0.0,4265957.4467923,4265957.4467923,1.0,4494388.762748878,228431.31553104686,2.0,4668973.682960981,174584.9205312515
"(0:6874800.745718556,(1:6446808.5106138,(2:3989361.7021125,3:3989361.7021125):2457446.8085013):427992.2352111396):0;",0.0,3989361.7021125,3989361.7021125,1.0,6446808.5106138,2457446.8085013,2.0,6874800.745718556,427992.2352111396
"(((0:3464539.0074336436,2:3464539.0074336436):1019503.5460599557,1:4484042.55317445):1509574.46807937,3:5993617.0212538205):0;",0.0,3464539.0074336436,3464539.0074336436,0.0,1019503.5460599557,4484042.55317445,4.0,1509574.46807937,5993617.0212538205
"(((0:3574468.0850928,3:3574468.0850928):1417553.191483975,1:4992021.276576775):459586.8388280408,2:5451608.114872901):0;",0.0,3574468.0850928,3574468.0850928,2.0,1417553.191483975,4992021.276576775,0.0,459586.8388280408,5451608.114872901
"((1:2555912.9553094367,0:2555912.9553094367):2928203.8680739794,(2:5212765.957427,3:5212765.957427):271350.86606279865):0;",0.0,5212765.957427,5212765.957427,2.0,2555912.9553094367,2555912.9553094367,2.0,2928203.8680739794,271350.86606279865
"((0:5827876.292531046,(2:5776595.7446589,3:5776595.7446589):51280.54799980514):308892.82659457094,1:6136769.119125617):0;",0.0,5776595.7446589,5776595.7446589,0.0,5827876.292531046,51280.54799980514,2.0,308892.82659457094,6136769.119125617
"((0:2925531.9148824997,1:2925531.9148824997):936170.2127624,(2:3744680.8510496,3:3744680.8510496):117021.2765953):0;",0.0,3744680.8510496,3744680.8510496,2.0,2925531.9148824997,2925531.9148824997,2.0,936170.2127624,117021.2765953
"((3:5213863.93508657,(1:5021276.595725601,0:5021276.595725601):192587.33968011924):269622.2755308903,2:5483486.21061746):0;",0.0,5021276.595725601,5021276.595725601,2.0,192587.33968011924,5213863.93508657,3.0,269622.2755308903,5483486.21061746
"((3:5721209.538276132,0:5721209.538276132):227626.04595658186,(1:2436170.2127567,2:2436170.2127567):3512665.372327077):0;",0.0,5721209.538276132,5721209.538276132,1.0,2436170.2127567,2436170.2127567,0.0,227626.04595658186,3512665.372327077
"((0:2003360.4074391958,(2:1978723.4042478001,3:1978723.4042478001):24637.003287140422):34491.80460625191,1:2037852.211694384):0;",0.0,1978723.4042478001,1978723.4042478001,0.0,2003360.4074391958,24637.003287140422,2.0,34491.80460625191,2037852.211694384
"(((0:5585106.3829575,1:5585106.3829575):1031914.8936131,2:6617021.2765705995):446808.5106366,3:7063829.7872072):0;",0.0,5585106.3829575,5585106.3829575,2.0,1031914.8936131,6617021.2765705995,4.0,446808.5106366,7063829.7872072
"(0:5374616.367000854,((1:4265957.4467923,3:4265957.4467923):517977.63329590403,2:4783935.079769055):590681.287125415):0;",0.0,4265957.4467923,4265957.4467923,1.0,517977.63329590403,4783935.079769055,1.0,5374616.367000854,590681.287125415
"((0:5734042.5531697,1:5734042.5531697):606382.9787211,(2:4819148.9361519,3:4819148.9361519):1521276.5957389001):0;",0.0,4819148.9361519,4819148.9361519,2.0,5734042.5531697,5734042.5531697,2.0,606382.9787211,1521276.5957389001
"((0:4031914.8936017,(1:3074468.0850947,3:3074468.0850947):957446.808507):4978723.4042364005,2:9010638.297838101):0;",0.0,3074468.0850947,3074468.0850947,2.0,4031914.8936017,957446.808507,1.0,4978723.4042364005,9010638.297838101
"((0:2595744.6808412,2:2595744.6808412):574468.0851042,(1:2670212.7659473,3:2670212.7659473):499999.9999981):0;",0.0,2670212.7659473,2670212.7659473,0.0,2595744.6808412,2595744.6808412,1.0,574468.0851042,499999.9999981
"((0:4895144.984023951,(2:4702127.6595566,3:4702127.6595566):193017.32446735163):6780545.47125083,1:11675690.457402442):0;",0.0,4702127.6595566,4702127.6595566,0.0,4895144.984023951,193017.32446735163,2.0,6780545.47125083,11675690.457402442
"(0:4591966.55317404,((1:3553191.4893482,2:3553191.4893482):241930.07074376152,3:3795121.5606238763):796844.9929756954):0;",0.0,3553191.4893482,3553191.4893482,1.0,241930.07074376152,3795121.5606238763,3.0,4591966.55317404,796844.9929756954
